symbol,expiryDate,strikePrice,underlying,CE_OI,CE_CHGOI,CE_IV,CE_LTP,CE_BIDQTY,CE_BID,CE_ASK,CE_ASKQTY,PE_OI,PE_CHGOI,PE_IV,PE_LTP,PE_BIDQTY,PE_BID,PE_ASK,PE_ASKQTY
NIFTY,02-Dec-2025,23750,25962.35,9,0,0,0,750,2236.55,2275.2,750,7978,3351,26.38,1.85,5025,1.85,1.9,6375
NIFTY,02-Dec-2025,23800,25962.35,12,0,0,0,375,2191.55,2217.5,150,6957,1801,25.84,1.95,28275,1.9,1.95,19200
NIFTY,02-Dec-2025,23850,25962.35,1,0,0,0,750,2139.3,2174.8,75,232,53,25.51,2.1,375,1.95,2.05,525
NIFTY,02-Dec-2025,23900,25962.35,3,0,0,0,750,2091.55,2124.4,75,653,1,25.03,2.15,300,2.1,2.15,1800
NIFTY,02-Dec-2025,23950,25962.35,2,0,0,0,750,2038.75,2075.9,750,42,0,24.41,2.1,3000,2,2.25,300
NIFTY,02-Dec-2025,24000,25962.35,516,-111,20.13,1995.95,75,2003.95,2012.65,150,10951,1734,24,2.25,7950,2.2,2.25,3300
NIFTY,02-Dec-2025,24050,25962.35,2,0,0,0,750,1932.5,1974.15,75,203,16,23.31,2.1,4575,2,2.25,150
NIFTY,02-Dec-2025,24100,25962.35,4,0,0,0,750,1883.6,1921.1,75,662,-93,22.89,2.2,300,2.15,2.25,675
NIFTY,02-Dec-2025,24150,25962.35,4,0,0,0,1125,1838.7,1871.15,75,166,95,22.46,2.3,150,2.1,2.3,1500
NIFTY,02-Dec-2025,24200,25962.35,3,0,0,0,750,1787.1,1822.7,75,1573,21,21.96,2.35,1725,2.35,2.4,975
NIFTY,02-Dec-2025,24250,25962.35,2,0,0,0,375,1739.95,1771.7,75,211,-32,21.63,2.2,1500,2.2,2.55,6150
NIFTY,02-Dec-2025,24300,25962.35,15,0,0,0,375,1692.6,1716.5,75,2929,141,20.85,2.35,2175,2.35,2.4,975
NIFTY,02-Dec-2025,24350,25962.35,3,0,0,0,1125,1642.3,1669.4,75,109,20,20.45,2.55,450,2.5,2.6,675
NIFTY,02-Dec-2025,24400,25962.35,37,0,0,0,1125,1594.05,1620.75,75,1998,-245,19.99,2.6,6975,2.55,2.65,5325
NIFTY,02-Dec-2025,24450,25962.35,2,0,0,0,375,1543.4,1570.5,75,172,18,19.43,2.6,300,2.65,2.85,3000
NIFTY,02-Dec-2025,24500,25962.35,238,45,0,1490,1275,1499.95,1512.9,75,23405,3377,19,2.75,41325,2.75,2.8,36000
NIFTY,02-Dec-2025,24550,25962.35,3,0,0,0,1125,1443,1470.05,75,555,79,18.65,3,150,2.95,3.1,3000
NIFTY,02-Dec-2025,24600,25962.35,70,40,29.46,1438.25,750,1395.55,1417.8,75,7732,1164,18.08,3.1,4575,3.05,3.1,2175
NIFTY,02-Dec-2025,24650,25962.35,5,0,0,0,375,1341.3,1370.45,75,295,43,17.85,3.45,300,3.35,3.5,75
NIFTY,02-Dec-2025,24700,25962.35,64,0,0,0,1125,1294.15,1322.2,75,13601,1664,17.36,3.7,7275,3.65,3.7,1275
NIFTY,02-Dec-2025,24750,25962.35,3,0,0,0,1125,1243.3,1272.5,75,1314,409,16.94,3.9,1350,3.85,3.9,1725
NIFTY,02-Dec-2025,24800,25962.35,145,-1,20.45,1211.25,75,1203.2,1217.85,150,19468,815,16.44,4.05,6675,4.05,4.1,7275
NIFTY,02-Dec-2025,24850,25962.35,1,0,0,0,1125,1145.9,1171.85,75,1547,-285,15.9,4.25,1125,4.15,4.3,1650
NIFTY,02-Dec-2025,24900,25962.35,65,5,0,1103,75,1102.1,1117.95,75,9669,946,15.46,4.55,11100,4.45,4.55,7050
NIFTY,02-Dec-2025,24950,25962.35,5,0,19.19,1065,1125,1046.6,1073.2,75,2157,207,15.06,4.9,1350,4.85,4.95,2025
NIFTY,02-Dec-2025,25000,25962.35,2051,297,14.87,1011,75,1013.9,1016.2,600,41102,9652,14.7,5.45,675,5.45,5.5,5025
NIFTY,02-Dec-2025,25050,25962.35,5,0,20.84,981.8,150,948.65,976.45,75,2834,423,14.22,5.8,2475,5.7,5.8,5625
NIFTY,02-Dec-2025,25100,25962.35,812,9,0,909.35,75,911.5,915.8,75,14120,2694,13.82,6.2,1350,6.2,6.3,4275
NIFTY,02-Dec-2025,25150,25962.35,13,-1,12.32,852,75,862.65,869.15,75,3473,904,13.53,7.2,3075,7.15,7.25,1725
NIFTY,02-Dec-2025,25200,25962.35,640,16,12.78,810.95,225,815,817.95,75,19195,4022,13.19,8.25,3150,8.2,8.25,2475
NIFTY,02-Dec-2025,25250,25962.35,27,1,12.99,758,75,766.25,771.6,75,6867,884,12.95,9.7,2400,9.65,9.75,1650
NIFTY,02-Dec-2025,25300,25962.35,891,159,9.26,715.4,225,719,721.8,75,26734,2295,12.72,11.4,1050,11.4,11.5,4875
NIFTY,02-Dec-2025,25350,25962.35,44,0,16.57,688.25,75,671.1,679,75,4512,382,12.53,13.95,375,13.8,13.9,4275
NIFTY,02-Dec-2025,25400,25962.35,788,-160,12.05,618.5,75,624.2,626.85,75,31381,15761,12.39,17,75,16.9,16.95,4050
NIFTY,02-Dec-2025,25450,25962.35,62,23,10.97,562.45,75,577.55,580.65,75,5886,1544,12.08,20.2,150,20.15,20.25,2025
NIFTY,02-Dec-2025,25500,25962.35,2834,319,12.13,533.5,150,533.2,534.95,150,42457,12123,12.04,24.65,600,24.6,24.7,1875
NIFTY,02-Dec-2025,25550,25962.35,136,21,11.25,484.95,75,488.35,490,75,5617,1993,11.85,30.2,1500,29.9,30.05,1125
NIFTY,02-Dec-2025,25600,25962.35,2189,126,11.86,440.05,150,445.15,446.95,150,31994,4884,11.75,36.5,300,36.45,36.55,1650
NIFTY,02-Dec-2025,25650,25962.35,186,61,11.41,396.35,75,403.35,407.25,75,7586,2876,11.64,44.35,150,44.35,44.5,1125
NIFTY,02-Dec-2025,25700,25962.35,5123,156,11.56,364.5,75,363.2,364.3,75,18846,3886,11.56,53.8,375,53.7,53.85,675
NIFTY,02-Dec-2025,25750,25962.35,541,257,11.15,323.1,150,325.05,326.25,150,7551,1147,11.47,64.85,225,64.95,65.15,1050
NIFTY,02-Dec-2025,25800,25962.35,6055,1105,11.3,288.05,150,288.15,289.05,300,28716,6842,11.42,78.25,75,78.2,78.35,300
NIFTY,02-Dec-2025,25850,25962.35,1688,615,11.28,255.2,150,254.45,255.1,150,9037,2649,11.35,93.75,225,93.65,93.9,825
NIFTY,02-Dec-2025,25900,25962.35,12484,6589,11.22,222.5,225,222.5,223,3375,27924,10599,11.35,112.1,600,112.05,112.3,75
NIFTY,02-Dec-2025,25950,25962.35,11233,7139,11.24,193,1050,193,193.5,600,11007,5898,11.32,132.05,975,132,132.3,150
NIFTY,02-Dec-2025,26000,25962.35,64478,24258,11.12,165.35,150,165.1,165.4,150,62472,21133,11.3,155,825,154.7,155.05,300
NIFTY,02-Dec-2025,26050,25962.35,13648,5850,11.1,141,750,140.6,140.95,750,8660,2697,11.2,180,375,180,180.2,225
NIFTY,02-Dec-2025,26100,25962.35,48357,3830,11.09,118.85,150,118.6,118.85,900,27205,490,11.2,208,225,207.9,208.35,225
NIFTY,02-Dec-2025,26150,25962.35,20812,7149,11.08,99.3,300,99.1,99.35,675,4403,-1111,11.19,238.6,450,237.9,238.3,225
NIFTY,02-Dec-2025,26200,25962.35,57975,13926,11.08,82.6,600,82.4,82.6,525,18108,-295,11.28,271.85,75,271.3,271.85,375
NIFTY,02-Dec-2025,26250,25962.35,10778,1973,11.06,67.2,600,67.15,67.35,525,2401,10,11.09,311.05,150,306.05,307.05,150
NIFTY,02-Dec-2025,26300,25962.35,35245,4564,11.06,54.6,1425,54.5,54.65,525,11777,1704,11.33,344.5,150,343.15,344.2,150
NIFTY,02-Dec-2025,26350,25962.35,21123,11270,11.11,44.2,1725,44.05,44.2,675,569,-3,11.26,390,75,381.9,383.9,75
NIFTY,02-Dec-2025,26400,25962.35,28607,6478,11.09,34.95,1650,34.9,35.05,1425,2623,-287,10.87,425,525,422.55,423.85,300
NIFTY,02-Dec-2025,26450,25962.35,11104,5078,11.13,27.9,375,27.75,27.85,1800,265,15,11.9,466.85,75,465.1,468.1,75
NIFTY,02-Dec-2025,26500,25962.35,54271,18178,11.16,21.8,1800,21.7,21.8,1725,3005,-265,11.3,515.25,300,509.2,510.8,75
NIFTY,02-Dec-2025,26550,25962.35,8605,-122,11.24,17.05,1050,17.05,17.15,1650,89,5,11.55,568.25,75,553.45,557.35,75
NIFTY,02-Dec-2025,26600,25962.35,28460,7195,11.33,13.4,4650,13.4,13.5,825,852,-225,11.76,605.05,75,601.05,602.95,75
NIFTY,02-Dec-2025,26650,25962.35,10315,4560,11.39,10.45,2325,10.4,10.5,3900,169,99,0,659.4,75,646.2,650.2,75
NIFTY,02-Dec-2025,26700,25962.35,37329,-1897,11.54,8.3,2100,8.25,8.3,3150,1272,-325,13.41,700,75,695.05,697.45,75
