symbol,expiryDate,strikePrice,underlying,CE_OI,CE_CHGOI,CE_IV,CE_LTP,CE_BIDQTY,CE_BID,CE_ASK,CE_ASKQTY,PE_OI,PE_CHGOI,PE_IV,PE_LTP,PE_BIDQTY,PE_BID,PE_ASK,PE_ASKQTY
NIFTY,02-Dec-2025,23750,26190.4,2,0,0,2448.2,75,2534.75,2557.85,750,2129,1366,23.67,3.35,975,3.3,3.35,225
NIFTY,02-Dec-2025,23800,26190.4,2,0,0,2464.7,75,2470.75,2493.3,75,1964,1126,23.24,3.4,600,3.35,3.4,5475
NIFTY,02-Dec-2025,23850,26190.4,0,0,0,0,75,2431.7,2455.7,750,131,93,23.05,3.65,225,2.9,3.6,1875
NIFTY,02-Dec-2025,23900,26190.4,2,0,0,2365.3,750,2365.25,2393.15,75,196,82,22.37,3.35,3675,3.35,3.8,225
NIFTY,02-Dec-2025,23950,26190.4,0,0,0,0,75,2335.7,2355.3,750,0,0,0,0,1800,3.05,4.5,75
NIFTY,02-Dec-2025,24000,26190.4,294,65,0,2269.55,225,2274.35,2279.15,75,3034,102,21.73,3.7,825,3.65,3.7,7950
NIFTY,02-Dec-2025,24050,26190.4,0,0,0,0,75,2232.6,2253.15,75,140,-28,21.3,3.5,300,3.45,3.75,375
NIFTY,02-Dec-2025,24100,26190.4,2,0,20.7,2169.55,375,2169.2,2191.9,75,507,-171,20.93,3.75,1275,3.7,3.85,600
NIFTY,02-Dec-2025,24150,26190.4,1,0,21.36,2121.35,750,2113.25,2146.1,150,1,0,0,0,1800,3.25,5.4,75
NIFTY,02-Dec-2025,24200,26190.4,2,0,25.33,2083.35,75,2069.7,2100.1,75,723,-195,20.19,3.9,2025,3.9,4,675
NIFTY,02-Dec-2025,24250,26190.4,2,1,20.4,2021.6,75,2023.85,2045.7,150,114,27,19.85,4.1,1950,3.65,4.45,1500
NIFTY,02-Dec-2025,24300,26190.4,2,0,21.24,1974.4,375,1965.95,2000.55,75,1022,47,19.47,4.2,525,4.2,4.3,2025
NIFTY,02-Dec-2025,24350,26190.4,1,0,19.9,1922.7,750,1917.8,2147.35,1725,174,94,19.17,4.45,225,4.1,4.65,150
NIFTY,02-Dec-2025,24400,26190.4,3,2,25.78,1895.65,375,1874.15,1893.7,150,630,93,18.81,4.6,825,4.6,4.7,1500
NIFTY,02-Dec-2025,24450,26190.4,2,0,19.18,1823.45,375,1817.35,1844.95,225,127,-31,18.55,4.85,375,4.8,5.1,825
NIFTY,02-Dec-2025,24500,26190.4,16,11,0,1746.4,75,1777.6,1793.35,75,5806,1051,18.13,5.05,1875,5,5.05,1125
NIFTY,02-Dec-2025,24550,26190.4,1,0,18.49,1724.35,750,1722.2,1747.2,75,170,-77,17.92,5.6,900,5.45,5.6,450
NIFTY,02-Dec-2025,24600,26190.4,3,2,23.6,1696.85,375,1675.2,1696.6,75,2299,-129,17.6,5.7,825,5.7,5.8,750
NIFTY,02-Dec-2025,24650,26190.4,0,0,17.81,1625.35,75,1621.55,1643.9,150,118,-125,17.22,6,900,5.75,6.25,150
NIFTY,02-Dec-2025,24700,26190.4,9,3,25.01,1613.95,75,1579.5,1602.65,75,1658,143,16.88,6.3,525,6.3,6.35,525
NIFTY,02-Dec-2025,24750,26190.4,0,0,17.13,1526.45,75,1525.25,1546.3,225,520,198,16.59,6.65,675,6.75,6.8,75
NIFTY,02-Dec-2025,24800,26190.4,6,2,16.99,1477.7,375,1477.45,1500.8,75,2826,-26,16.25,7.15,1875,7.1,7.15,300
NIFTY,02-Dec-2025,24850,26190.4,1,0,17.01,1429.6,75,1420.05,1458.15,75,802,23,15.91,7.4,1425,7.5,7.6,1350
NIFTY,02-Dec-2025,24900,26190.4,37,12,19.46,1393.8,75,1379.8,1401.95,150,2732,588,15.51,7.75,600,7.75,7.85,2100
NIFTY,02-Dec-2025,24950,26190.4,2,1,17.36,1335.8,75,1328.1,1346.7,150,510,-109,15.23,8.45,1125,8.4,8.5,1350
NIFTY,02-Dec-2025,25000,26190.4,718,237,13.91,1285,150,1287.35,1291.9,75,8088,953,14.92,9.05,375,9.05,9.1,750
NIFTY,02-Dec-2025,25050,26190.4,1,-1,15.76,1233.65,375,1223.4,1255.6,75,393,-219,14.63,9.75,1650,9.7,9.8,675
NIFTY,02-Dec-2025,25100,26190.4,138,0,19.34,1210,75,1185.3,1200.1,75,3296,600,14.29,10.3,1950,10.25,10.3,75
NIFTY,02-Dec-2025,25150,26190.4,8,0,17.56,1151.35,375,1125.65,1156.5,75,753,-375,14.03,11.3,450,11.3,11.35,225
NIFTY,02-Dec-2025,25200,26190.4,207,2,15.32,1090.55,75,1090.85,1099.85,75,4663,-342,13.73,12.25,750,12.2,12.3,975
NIFTY,02-Dec-2025,25250,26190.4,9,6,18.85,1029.15,75,1041.5,1053.3,75,1362,319,13.43,13.4,1050,13.35,13.45,1500
NIFTY,02-Dec-2025,25300,26190.4,244,-57,16.26,1006,75,994.4,1002.05,750,4758,-764,13.2,15,15000,15,15.05,2925
NIFTY,02-Dec-2025,25350,26190.4,34,1,0,825.45,75,945.35,967.15,75,775,-26,12.94,16.65,675,16.45,16.55,375
NIFTY,02-Dec-2025,25400,26190.4,686,56,12.58,888.3,75,899.8,904.4,375,6354,-149,12.73,18.65,1875,18.6,18.65,75
NIFTY,02-Dec-2025,25450,26190.4,29,2,13.94,852.85,75,850.85,859.25,75,1070,37,12.49,20.8,600,20.7,20.8,300
NIFTY,02-Dec-2025,25500,26190.4,1919,-131,12.05,805,225,805.1,807.8,75,10931,3681,12.32,23.9,1500,23.8,23.9,375
NIFTY,02-Dec-2025,25550,26190.4,46,1,12.95,755.65,75,758.2,764.5,75,2043,660,12.11,27.1,225,26.95,27.1,975
NIFTY,02-Dec-2025,25600,26190.4,1356,104,12.15,704.45,150,713.05,715.6,75,6571,1088,11.92,30.75,600,30.6,30.7,300
NIFTY,02-Dec-2025,25650,26190.4,78,6,11.72,656.75,75,667.65,672.3,75,1982,406,11.75,35,75,34.9,35,525
NIFTY,02-Dec-2025,25700,26190.4,1749,509,11.63,623.05,150,623.1,625.35,75,6668,1375,11.61,40.4,225,40.2,40.3,600
NIFTY,02-Dec-2025,25750,26190.4,263,-24,11.91,574.55,75,578.9,582.85,75,2650,426,11.43,46.05,225,46,46.15,225
NIFTY,02-Dec-2025,25800,26190.4,2860,471,11.28,535,300,536.15,537.9,75,11542,3479,11.29,53.1,1200,53,53.1,375
NIFTY,02-Dec-2025,25850,26190.4,635,-148,11.19,492,375,494.55,496.45,75,2650,-30,11.18,61.2,150,61.05,61.2,75
NIFTY,02-Dec-2025,25900,26190.4,4725,338,11.04,453.8,150,454.8,455.95,150,12546,4038,11.05,70,600,70.1,70.3,675
NIFTY,02-Dec-2025,25950,26190.4,1609,-341,11,414.55,150,415.4,416.95,75,3746,1122,10.95,81.15,375,81,81.2,675
NIFTY,02-Dec-2025,26000,26190.4,17436,-1890,10.84,378.35,300,378.1,378.65,225,28124,8868,10.83,93.1,750,92.95,93.1,225
