symbol,expiryDate,strikePrice,underlying,CE_OI,CE_CHGOI,CE_IV,CE_LTP,CE_BIDQTY,CE_BID,CE_ASK,CE_ASKQTY,PE_OI,PE_CHGOI,PE_IV,PE_LTP,PE_BIDQTY,PE_BID,PE_ASK,PE_ASKQTY
NIFTY,02-Dec-2025,23750,26093.6,6,4,25.2,2405,750,2403.6,2433.25,75,3487,850,26.58,2.25,1500,2.2,2.25,525
NIFTY,02-Dec-2025,23800,26093.6,4,1,42.63,2400,750,2349.3,2387.45,75,4058,1891,26.06,2.2,3675,2.15,2.2,2025
NIFTY,02-Dec-2025,23850,26093.6,1,0,0,0,750,2304.45,2339.6,75,187,8,25.74,2.4,150,2.1,2.6,2025
NIFTY,02-Dec-2025,23900,26093.6,3,0,0,0,375,2262.9,2289.75,75,288,72,25.29,2.5,1275,2.45,2.5,2250
NIFTY,02-Dec-2025,23950,26093.6,2,0,0,0,750,2206.8,2240.15,75,22,5,25.18,2.8,600,2.35,2.85,525
NIFTY,02-Dec-2025,24000,26093.6,353,-51,33.54,2168,75,2171.85,2181.9,150,8190,2814,24.54,2.7,3000,2.7,2.75,5400
NIFTY,02-Dec-2025,24050,26093.6,2,0,0,0,750,2099.15,2138.85,75,149,6,24.02,2.7,525,2.45,3.05,525
NIFTY,02-Dec-2025,24100,26093.6,3,0,0,0,375,2063.4,2089.65,75,628,127,23.55,2.85,150,2.7,2.85,1650
NIFTY,02-Dec-2025,24150,26093.6,1,0,0,0,375,2013.7,2037.95,75,63,5,23.43,2.9,1275,2.65,3.15,975
NIFTY,02-Dec-2025,24200,26093.6,3,0,0,0,375,1959.55,2001.95,750,1109,268,22.8,3.15,750,3.1,3.15,4950
NIFTY,02-Dec-2025,24250,26093.6,2,0,0,0,750,1912.55,1942.9,75,194,-3,22.5,3,225,2.95,3.15,150
NIFTY,02-Dec-2025,24300,26093.6,10,7,31.89,1885,375,1864.7,1882.65,150,2443,81,21.83,3.25,675,3.15,3.25,1125
NIFTY,02-Dec-2025,24350,26093.6,1,0,0,0,750,1813.5,1832.5,150,119,21,21.43,3.25,150,3.1,3.55,75
NIFTY,02-Dec-2025,24400,26093.6,17,13,34.12,1804,375,1767.3,1787.25,150,1747,495,21.02,3.45,2100,3.4,3.5,4125
NIFTY,02-Dec-2025,24450,26093.6,2,0,0,0,750,1708.65,1732.8,150,112,18,20.68,3.7,150,3.35,3.65,75
NIFTY,02-Dec-2025,24500,26093.6,77,42,28.96,1668.8,75,1673.9,1682.85,75,14390,6140,20.13,3.7,21300,3.65,3.7,13050
NIFTY,02-Dec-2025,24550,26093.6,1,0,0,0,75,1615.7,1633.4,150,264,34,19.66,3.9,975,3.85,4,1725
NIFTY,02-Dec-2025,24600,26093.6,15,3,31.62,1608,375,1567.8,1587.75,150,3634,945,19.32,4.1,6975,4.05,4.1,4650
NIFTY,02-Dec-2025,24650,26093.6,0,0,0,0,750,1512.7,1533.75,150,184,16,18.87,4.2,525,4.15,4.35,1800
NIFTY,02-Dec-2025,24700,26093.6,48,8,23.78,1475,375,1467.15,1485.55,150,7850,5582,18.5,4.45,22125,4.4,4.45,5850
NIFTY,02-Dec-2025,24750,26093.6,1,0,0,0,750,1415.4,1435.1,150,841,217,18,4.6,1050,4.55,4.6,3750
NIFTY,02-Dec-2025,24800,26093.6,54,39,23.73,1371,75,1370,1382.05,150,15700,12070,17.6,4.75,25125,4.75,4.85,27900
NIFTY,02-Dec-2025,24850,26093.6,0,0,0,0,375,1313.4,1335.1,150,1321,274,17.06,4.65,1275,4.65,4.8,1275
NIFTY,02-Dec-2025,24900,26093.6,47,6,26.51,1275,75,1270.4,1284.15,150,5699,1597,16.62,5,5250,5,5.05,2400
NIFTY,02-Dec-2025,24950,26093.6,4,0,0,1230,750,1217.55,1236.45,75,1483,709,16.14,5.2,1650,5.15,5.2,750
NIFTY,02-Dec-2025,25000,26093.6,1027,128,20,1170,75,1178.75,1183.25,75,21666,9203,15.72,5.5,7725,5.45,5.5,2700
NIFTY,02-Dec-2025,25050,26093.6,3,0,0,0,750,1115.4,1137.35,225,1501,671,15.28,5.85,1425,5.8,5.85,1350
NIFTY,02-Dec-2025,25100,26093.6,373,195,19.21,1079.35,75,1080.2,1083.8,75,8929,4330,14.85,6.2,2250,6.15,6.2,2775
NIFTY,02-Dec-2025,25150,26093.6,9,0,21.76,1051,75,1022.4,1042.3,75,1561,-2,14.54,6.95,1050,6.8,6.95,750
NIFTY,02-Dec-2025,25200,26093.6,247,6,18.4,977,75,982.5,987.95,75,12901,5122,14.2,7.6,3150,7.55,7.65,4125
NIFTY,02-Dec-2025,25250,26093.6,9,1,20.68,955.15,75,925.25,940.1,75,2773,1592,13.88,8.6,225,8.55,8.6,1425
NIFTY,02-Dec-2025,25300,26093.6,548,214,16.45,881.15,75,884.4,887.75,75,17246,8853,13.57,9.65,1575,9.65,9.75,3375
NIFTY,02-Dec-2025,25350,26093.6,45,3,16.82,838.2,75,838.3,842.75,75,3149,1492,13.36,11.5,1575,11.5,11.6,1050
NIFTY,02-Dec-2025,25400,26093.6,795,95,16.76,786.8,300,790,792.75,75,13478,4177,13.11,13.55,1200,13.55,13.6,225
NIFTY,02-Dec-2025,25450,26093.6,39,3,18.53,766,75,740.35,746.25,75,3332,1326,12.88,15.85,1350,15.7,15.85,1500
NIFTY,02-Dec-2025,25500,26093.6,1967,267,15.64,694.15,75,695.65,697.95,75,25890,10481,12.74,19,4050,19,19.05,3375
NIFTY,02-Dec-2025,25550,26093.6,55,1,18.76,645.25,75,648.7,653.55,75,3445,1017,12.47,22.15,975,22.1,22.25,900
NIFTY,02-Dec-2025,25600,26093.6,2154,237,14.5,600,150,603.45,605.9,75,17528,7357,12.35,26.7,300,26.6,26.7,525
