symbol,expiryDate,strikePrice,underlying,CE_OI,CE_CHGOI,CE_IV,CE_LTP,CE_BIDQTY,CE_BID,CE_ASK,CE_ASKQTY,PE_OI,PE_CHGOI,PE_IV,PE_LTP,PE_BIDQTY,PE_BID,PE_ASK,PE_ASKQTY
NIFTY,02-Dec-2025,24050,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,75,10.05,28.95,75
NIFTY,02-Dec-2025,24100,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,3,15.58,18.6,150,16.75,21.95,150
NIFTY,02-Dec-2025,24150,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,75,11.55,54.95,75
NIFTY,02-Dec-2025,24200,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,75,16.8,34.95,75
NIFTY,02-Dec-2025,24250,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,75,13.05,63.95,75
NIFTY,02-Dec-2025,24300,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,15.38,26.9,75,24.4,26.3,75
NIFTY,02-Dec-2025,24350,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,75,17.05,83.05,75
NIFTY,02-Dec-2025,24400,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,0,0,0,75,23,39.95,75
NIFTY,02-Dec-2025,24450,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,75,22.95,53.1,75
NIFTY,02-Dec-2025,24500,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,4,14.62,33.15,75,30.9,33.25,150
NIFTY,02-Dec-2025,24550,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,75,29.5,43,75
NIFTY,02-Dec-2025,24600,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,14.12,34.8,75,33.8,36.85,75
NIFTY,02-Dec-2025,24650,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,75,32.8,47.55,75
NIFTY,02-Dec-2025,24700,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,13.69,38,75,36.85,42.8,75
NIFTY,02-Dec-2025,24750,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,75,34.7,54.6,75
NIFTY,02-Dec-2025,24800,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,900,25.55,55.55,75
NIFTY,02-Dec-2025,24850,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,900,39.4,84.25,900
NIFTY,02-Dec-2025,24900,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,900,30.25,84.5,900
NIFTY,02-Dec-2025,24950,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,13.69,63.9,75,47.7,60.85,75
NIFTY,02-Dec-2025,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,5,13.11,61.25,75,59.9,62.3,75
NIFTY,02-Dec-2025,25050,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,675,59.4,76.75,900
NIFTY,02-Dec-2025,25100,25952.2,14,0,0,0,75,867.35,1677.15,75,0,0,0,0,900,37.9,80.35,75
NIFTY,02-Dec-2025,25150,25952.2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,825,41.25,85.65,375
NIFTY,02-Dec-2025,25200,25952.2,NA,NA,NA,NA,NA,NA,NA,NA,40,1,12.9,87.2,75,82.15,85.4,75
NIFTY,02-Dec-2025,25250,25952.2,NA,NA,NA,NA,NA,NA,NA,NA,24,0,0,0,75,85.05,96.95,75
NIFTY,02-Dec-2025,25300,25952.2,NA,NA,NA,NA,NA,NA,NA,NA,53,1,12.62,99.65,75,96.5,100,75
NIFTY,02-Dec-2025,25350,25952.2,1,0,0,0,75,376.85,1117.8,75,20,0,0,0,75,99.95,113.35,75
NIFTY,02-Dec-2025,25400,25952.2,0,0,0,0,675,360.75,1189.7,75,43,1,12.48,119.55,75,113.7,117.8,75
NIFTY,02-Dec-2025,25450,25952.2,0,0,0,0,750,327.7,1288.05,375,32,2,12.38,125.8,75,122.8,127.45,75
NIFTY,02-Dec-2025,25500,25952.2,8,0,8.91,721.1,75,741.75,769.35,75,83,-1,12.18,140.05,225,132.6,136.55,75
NIFTY,02-Dec-2025,25550,25952.2,0,0,0,0,75,235.75,1110.65,75,29,0,0,0,75,142.15,151.95,75
NIFTY,02-Dec-2025,25600,25952.2,0,0,0,0,75,665.6,689.85,75,39,0,0,0,75,154,160.75,75
NIFTY,02-Dec-2025,25650,25952.2,0,0,0,0,150,627.5,656.65,75,27,0,0,0,75,167.7,176.75,75
NIFTY,02-Dec-2025,25700,25952.2,9,2,11.91,643.1,150,604.95,612.3,75,69,-2,12.26,191,75,180.45,185.45,75
NIFTY,02-Dec-2025,25750,25952.2,0,0,0,0,75,558.6,581.65,75,25,-1,12.29,208.25,75,197.3,203.1,75
NIFTY,02-Dec-2025,25800,25952.2,18,15,10.87,552.8,75,539.3,543,75,92,10,12,212.3,75,210.9,213.55,75
NIFTY,02-Dec-2025,25850,25952.2,3,0,10.54,505.8,75,503.6,509.95,75,35,0,0,0,75,224.7,233.4,75
NIFTY,02-Dec-2025,25900,25952.2,61,17,10.42,473,75,470.55,477.2,75,63,6,11.68,246,75,244.95,248.7,75
NIFTY,02-Dec-2025,25950,25952.2,4,1,10.46,445.35,75,440.55,447.15,75,30,-5,11.71,265.9,75,261.75,268.25,75
NIFTY,02-Dec-2025,26000,25952.2,255,10,10.52,417.4,75,413.5,416.05,75,219,16,11.82,282.05,75,283,285.85,150
NIFTY,02-Dec-2025,26050,25952.2,36,3,9.63,359.6,75,380.7,387.65,75,16,-9,12.14,322.05,75,300.55,310.4,75
NIFTY,02-Dec-2025,26100,25952.2,118,5,10.32,348.8,75,355.75,361.7,75,37,-4,12.12,344.7,75,322.95,333.7,75
NIFTY,02-Dec-2025,26150,25952.2,29,1,10.48,319.6,75,327.2,333,75,15,0,12.49,380.7,75,345.2,357.5,75
NIFTY,02-Dec-2025,26200,25952.2,95,-4,9.92,313.8,75,305.4,309.35,75,49,2,11.46,373.95,75,370.35,391.2,75
NIFTY,02-Dec-2025,26250,25952.2,32,2,10.11,275,75,278.2,290.35,75,46,16,12.02,417.8,75,398.85,414.45,75
NIFTY,02-Dec-2025,26300,25952.2,191,2,10.52,265.95,75,259.75,265.6,75,101,4,12.04,425,75,426.55,437.95,75
NIFTY,02-Dec-2025,26350,25952.2,4,0,0,0,75,233.95,246.85,75,20,10,12.91,500.85,75,453.65,469.3,75
NIFTY,02-Dec-2025,26400,25952.2,171,7,10.33,226,75,221,226.75,75,33,6,11.78,495.6,75,488,505.75,75
NIFTY,02-Dec-2025,26450,25952.2,5,0,0,0,75,196.45,207.55,75,0,0,0,0,150,510.55,531.65,75
