symbol,expiryDate,strikePrice,underlying,CE_OI,CE_CHGOI,CE_IV,CE_LTP,CE_BIDQTY,CE_BID,CE_ASK,CE_ASKQTY,PE_OI,PE_CHGOI,PE_IV,PE_LTP,PE_BIDQTY,PE_BID,PE_ASK,PE_ASKQTY
NIFTY,02-Dec-2025,23750,26017.1,0,0,0,0,75,2364.8,2389.75,75,192,47,21.19,5.65,900,4.75,5.65,225
NIFTY,02-Dec-2025,23800,26017.1,1,0,0,0,75,2313.25,2340.25,75,610,81,20.95,6.75,150,5.95,6.65,600
NIFTY,02-Dec-2025,23850,26017.1,0,0,0,0,75,2263.65,2290.2,75,12,0,20.38,5,600,5.05,7.85,75
NIFTY,02-Dec-2025,23900,26017.1,1,0,0,0,75,2214.55,2240.35,75,7,-1,20.86,6.8,300,6.2,7.55,1125
NIFTY,02-Dec-2025,23950,26017.1,0,0,0,0,75,2164.05,2190.2,75,0,0,0,0,900,5.05,10,300
NIFTY,02-Dec-2025,24000,26017.1,2,0,0,2106.6,75,2106.95,2120.65,75,977,135,20.08,7.55,150,7.05,7.55,75
NIFTY,02-Dec-2025,24050,26017.1,0,0,0,0,75,2064.75,2089.8,75,178,10,19.7,7.4,225,6.4,7.55,75
NIFTY,02-Dec-2025,24100,26017.1,1,0,18.73,2017.6,75,1986.15,2038.15,75,309,37,19.44,7.05,75,6.55,7.05,225
NIFTY,02-Dec-2025,24150,26017.1,1,0,19.01,1969.45,75,1937.15,1990,75,0,0,0,0,75,5.9,10,900
NIFTY,02-Dec-2025,24200,26017.1,1,0,18.6,1919.7,75,1888.2,1939.75,75,274,32,18.5,7.15,75,7.15,7.5,600
NIFTY,02-Dec-2025,24250,26017.1,1,0,0,1858.35,75,1841.1,1890.35,75,7,5,18.94,7.9,750,6.6,8.6,600
NIFTY,02-Dec-2025,24300,26017.1,2,0,19.21,1824.75,75,1790.15,1851.8,75,334,7,17.74,7.5,450,7.55,7.95,600
NIFTY,02-Dec-2025,24350,26017.1,0,0,0,0,75,1767.3,1789.55,75,13,3,17.66,8.5,75,7.5,9.95,600
NIFTY,02-Dec-2025,24400,26017.1,1,0,17.4,1722.05,75,1693.3,1754,75,271,91,17.37,8.95,75,8.1,9.35,75
NIFTY,02-Dec-2025,24450,26017.1,1,0,16.23,1670.1,75,1644,1689.65,75,20,0,0,0,75,8.5,11.55,900
NIFTY,02-Dec-2025,24500,26017.1,3,0,0,1605,150,1612.35,1622.9,75,1714,746,16.66,9.65,75,9.65,9.7,300
NIFTY,02-Dec-2025,24550,26017.1,1,0,15.21,1570.05,75,1545.2,1590.5,75,30,1,16.86,11.9,150,9.65,11,150
NIFTY,02-Dec-2025,24600,26017.1,1,0,14.87,1520.5,75,1504.8,1534.05,75,530,161,15.83,10.2,75,10.25,11.1,225
NIFTY,02-Dec-2025,24650,26017.1,1,0,14.74,1471.6,75,1447.65,1491.05,75,44,-32,15.8,11,225,11,12.7,900
NIFTY,02-Dec-2025,24700,26017.1,1,0,15.4,1425.8,75,1403.4,1435.35,75,739,-107,15.65,11.65,225,11.55,12,150
NIFTY,02-Dec-2025,24750,26017.1,0,0,12.89,1369.2,75,1350.35,1389.9,75,81,0,0,0,75,11.3,15.6,900
NIFTY,02-Dec-2025,24800,26017.1,3,0,14.13,1324.75,75,1302.8,1335.75,75,1558,415,14.76,13.15,1875,13.1,13.2,900
NIFTY,02-Dec-2025,24850,26017.1,0,0,14.32,1277.8,75,1255.35,1293.1,75,55,-6,14.4,13.3,300,13.5,15.6,900
NIFTY,02-Dec-2025,24900,26017.1,3,0,14.91,1233.65,75,1205.1,1237.3,75,1055,153,14.25,15.1,75,14.95,15.1,300
NIFTY,02-Dec-2025,24950,26017.1,0,0,11.75,1171.55,225,1131.75,1218.5,225,167,-42,14.24,17.5,525,16.45,17.5,300
NIFTY,02-Dec-2025,25000,26017.1,358,188,0,1123.15,75,1124.6,1129.35,75,3576,516,13.82,18.45,825,18.3,18.55,75
NIFTY,02-Dec-2025,25050,26017.1,0,0,13.67,1085.95,75,1072.5,1087.85,75,229,-43,13.64,19.8,225,19.55,20.05,450
NIFTY,02-Dec-2025,25100,26017.1,134,6,9.33,1018.95,900,1022.9,1037.95,150,1533,801,13.32,21.5,225,21.55,21.7,225
NIFTY,02-Dec-2025,25150,26017.1,7,0,10.93,976.55,75,980.65,989.35,75,332,35,13.26,23.9,75,23.35,23.9,225
NIFTY,02-Dec-2025,25200,26017.1,176,9,13.11,930.7,75,934.35,940.6,75,2501,1008,12.91,26.25,75,26.2,26.35,75
NIFTY,02-Dec-2025,25250,26017.1,6,0,11.87,888.7,150,887.05,895.55,75,256,112,12.78,29.2,375,29.55,29.95,225
NIFTY,02-Dec-2025,25300,26017.1,151,19,12.82,852,75,839.6,848.25,150,1821,912,12.58,32.95,375,32.95,33.1,900
NIFTY,02-Dec-2025,25350,26017.1,30,1,10.92,790,75,795.8,803.15,150,272,184,12.42,37.25,75,37.2,37.85,225
NIFTY,02-Dec-2025,25400,26017.1,117,6,12.38,760.1,75,750.8,757,150,2542,923,12.28,41.8,150,41.8,41.95,1800
NIFTY,02-Dec-2025,25450,26017.1,22,-1,11.3,705,75,706.85,712.2,225,313,2,12.18,47.7,1875,47.25,47.55,150
NIFTY,02-Dec-2025,25500,26017.1,851,70,11.2,665,75,664.25,665.95,75,3225,1398,12.08,54.05,150,54.05,54.2,750
NIFTY,02-Dec-2025,25550,26017.1,48,-2,11.65,620.25,75,620.1,626.7,75,290,102,11.92,60.5,1875,60.4,60.7,75
NIFTY,02-Dec-2025,25600,26017.1,364,-21,11.3,581.2,75,580.05,583.65,75,2899,1719,11.83,69.3,675,69.35,69.5,300
NIFTY,02-Dec-2025,25650,26017.1,60,-14,11.43,539.1,75,538.8,541.8,75,305,76,11.73,76.95,75,77.4,77.8,75
NIFTY,02-Dec-2025,25700,26017.1,578,-18,11.21,499.4,75,499.2,501.45,150,2153,1155,11.63,88,75,87.95,88.15,450
NIFTY,02-Dec-2025,25750,26017.1,148,-5,11.03,460,150,461,462.95,75,371,28,11.54,99.2,225,99.3,99.65,2625
NIFTY,02-Dec-2025,25800,26017.1,1280,47,11.11,423.95,225,423.95,425,75,2600,1248,11.42,111.7,525,111.55,111.85,900
NIFTY,02-Dec-2025,25850,26017.1,249,-27,11.34,390.15,75,388.85,390.5,75,423,226,11.34,126.35,1875,125.75,126.3,75
NIFTY,02-Dec-2025,25900,26017.1,2109,901,10.94,354.8,375,354.05,354.75,675,3199,1970,11.31,142.85,1500,142.25,142.8,75
NIFTY,02-Dec-2025,25950,26017.1,575,197,10.9,323.95,75,322.7,324.1,75,816,611,11.21,160.45,1125,159.65,160.4,1050
