symbol,expiryDate,strikePrice,underlying,CE_OI,CE_CHGOI,CE_IV,CE_LTP,CE_BIDQTY,CE_BID,CE_ASK,CE_ASKQTY,PE_OI,PE_CHGOI,PE_IV,PE_LTP,PE_BIDQTY,PE_BID,PE_ASK,PE_ASKQTY
NIFTY,02-Dec-2025,23750,26280.6,11,0,0,0,75,2551.75,2594.35,450,43934,2774,34.56,1.8,66975,1.75,1.85,69075
NIFTY,02-Dec-2025,23800,26280.6,13,0,0,0,75,2502.3,2522.15,300,32423,-105,33.82,1.8,41625,1.75,1.8,85950
NIFTY,02-Dec-2025,23850,26280.6,1,0,0,0,75,2451.85,2497.75,750,1437,159,33.4,1.9,19875,1.9,1.95,27675
NIFTY,02-Dec-2025,23900,26280.6,14,0,0,0,75,2403.25,2429.7,150,3204,-148,32.96,2,33600,1.95,2,38850
NIFTY,02-Dec-2025,23950,26280.6,2,0,0,0,75,2352,2408,750,902,15,32.33,1.95,6300,1.95,2.05,975
NIFTY,02-Dec-2025,24000,26280.6,1018,-149,0,2301.2,75,2307.5,2321.35,150,43714,-2224,31.96,2.15,82575,2.1,2.15,88800
NIFTY,02-Dec-2025,24050,26280.6,2,0,0,0,75,2253.3,2276.65,75,1725,42,31.32,2.15,22575,2.1,2.2,27300
NIFTY,02-Dec-2025,24100,26280.6,4,0,0,0,75,2203.45,2225.15,150,3544,353,30.85,2.2,42150,2.2,2.25,18375
NIFTY,02-Dec-2025,24150,26280.6,4,0,0,0,75,2152.65,2173.95,150,1906,312,30.2,2.2,19800,2.2,2.3,15000
NIFTY,02-Dec-2025,24200,26280.6,3,0,0,0,75,2103.75,2126.3,150,8164,691,29.56,2.25,32400,2.25,2.3,68475
NIFTY,02-Dec-2025,24250,26280.6,13,0,0,0,75,2052.65,2076.85,150,1068,394,29.07,2.3,19950,2.3,2.4,32325
NIFTY,02-Dec-2025,24300,26280.6,20,0,0,0,75,2003.75,2017.05,75,7478,973,28.42,2.35,74400,2.3,2.35,20625
NIFTY,02-Dec-2025,24350,26280.6,10,0,0,0,75,1952.45,1975.45,150,1447,-118,27.92,2.4,4800,2.4,2.45,33900
NIFTY,02-Dec-2025,24400,26280.6,62,2,35.83,1930,75,1906.45,1918.9,75,7204,947,27.34,2.45,55725,2.4,2.5,66000
NIFTY,02-Dec-2025,24450,26280.6,19,0,0,0,375,1860.1,1873.1,75,1952,426,26.75,2.6,36375,2.55,2.6,19875
NIFTY,02-Dec-2025,24500,26280.6,274,0,0,1809.45,75,1808.8,1816.65,150,68630,-1435,26.16,2.65,95325,2.55,2.65,98550
NIFTY,02-Dec-2025,24550,26280.6,6,0,0,0,75,1753.3,1777.65,150,4204,1046,25.76,2.8,52200,2.7,2.8,50850
NIFTY,02-Dec-2025,24600,26280.6,81,0,31.96,1728.7,75,1706.55,1719.85,375,24652,-921,25.15,2.8,67575,2.75,2.85,60450
NIFTY,02-Dec-2025,24650,26280.6,12,0,0,0,75,1653.95,1676.25,150,5470,-699,24.55,2.9,38625,2.85,2.9,51525
