symbol,expiryDate,strikePrice,underlying,CE_OI,CE_CHGOI,CE_IV,CE_LTP,CE_BIDQTY,CE_BID,CE_ASK,CE_ASKQTY,PE_OI,PE_CHGOI,PE_IV,PE_LTP,PE_BIDQTY,PE_BID,PE_ASK,PE_ASKQTY
NIFTY,02-Dec-2025,23750,26184.8,11,0,0,0,75,2454,2483.45,75,41104,-56,0,1.15,201450,1.15,1.2,130275
NIFTY,02-Dec-2025,23800,26184.8,13,0,0,0,75,2407.1,2422.15,300,32211,-317,0,1.2,289425,1.2,1.25,119550
NIFTY,02-Dec-2025,23850,26184.8,1,0,0,0,75,2353.45,2416.25,750,1583,305,0,1.4,25200,1.35,1.4,22800
NIFTY,02-Dec-2025,23900,26184.8,11,-3,0,2302.4,75,2311.95,2335.15,750,4001,649,0,1.35,49200,1.3,1.35,36900
NIFTY,02-Dec-2025,23950,26184.8,2,0,0,0,75,2252.2,2290.1,750,629,-258,0,1.35,600,1.35,1.45,1650
NIFTY,02-Dec-2025,24000,26184.8,1002,-165,0,2210.1,75,2212.45,2221.2,75,39023,-6915,0,1.5,87900,1.45,1.5,136050
NIFTY,02-Dec-2025,24050,26184.8,2,0,0,0,75,2159.2,2174.3,75,1827,144,0,1.45,5925,1.5,1.55,31275
NIFTY,02-Dec-2025,24100,26184.8,4,0,0,0,75,2109.45,2120.05,75,4660,1469,0,1.55,10200,1.55,1.6,44475
NIFTY,02-Dec-2025,24150,26184.8,4,0,0,0,75,2056.55,2070.3,75,2089,495,0,1.6,16275,1.6,1.65,30600
NIFTY,02-Dec-2025,24200,26184.8,3,0,0,0,75,2009.65,2019.25,75,8222,749,0,1.65,77775,1.6,1.65,56025
NIFTY,02-Dec-2025,24250,26184.8,12,-1,0,2078.45,75,1962.55,1972.95,75,1857,1183,0,1.7,21525,1.65,1.7,26700
NIFTY,02-Dec-2025,24300,26184.8,20,0,0,0,75,1910.5,1918.6,75,6525,20,0,1.7,64425,1.7,1.75,22350
NIFTY,02-Dec-2025,24350,26184.8,10,0,0,1879.55,75,1858.95,1869.75,75,1799,234,0,1.8,9600,1.8,1.85,23775
NIFTY,02-Dec-2025,24400,26184.8,55,-5,0,1805,75,1812.8,1821.45,75,6692,435,0,1.85,76425,1.8,1.85,30075
NIFTY,02-Dec-2025,24450,26184.8,19,0,0,1780.9,75,1755.4,1774.75,75,3374,1848,0,1.85,56700,1.85,1.9,53550
NIFTY,02-Dec-2025,24500,26184.8,272,-2,0,1659,75,1713.45,1723.85,75,60188,-9877,0,1.9,92250,1.85,1.9,96825
NIFTY,02-Dec-2025,24550,26184.8,6,0,0,0,750,1653.1,1675,75,5858,2700,0,1.95,69525,1.95,2,25125
NIFTY,02-Dec-2025,24600,26184.8,80,-1,0,1706.8,75,1604.35,1620.6,75,23546,-2027,0,2,54675,2,2.05,66900
NIFTY,02-Dec-2025,24650,26184.8,11,-1,0,1537.85,75,1560.8,1571.2,150,5903,-266,0,2.1,36600,2.05,2.15,56625
NIFTY,02-Dec-2025,24700,26184.8,44,-27,0,1490,75,1512.75,1524.4,75,30588,-3884,0,2.1,25425,2.1,2.15,70275
NIFTY,02-Dec-2025,24750,26184.8,3,0,0,0,75,1453.45,1477.5,75,6442,-556,0,2.2,53475,2.2,2.25,26475
NIFTY,02-Dec-2025,24800,26184.8,199,-2,0,1411.25,75,1413.55,1422.25,75,39198,-2549,0,2.25,71700,2.2,2.25,61800
NIFTY,02-Dec-2025,24850,26184.8,7,4,0,1406.8,75,1355.85,1372.35,75,5605,649,0,2.35,55200,2.3,2.35,23250
NIFTY,02-Dec-2025,24900,26184.8,107,1,0,1260.45,75,1314.3,1324.2,75,19166,-5669,0,2.35,92625,2.3,2.35,41625
NIFTY,02-Dec-2025,24950,26184.8,10,0,0,0,75,1255.5,1272.35,75,10937,-651,0,2.5,56325,2.45,2.5,59325
NIFTY,02-Dec-2025,25000,26184.8,1578,-180,0,1209.65,75,1214.95,1220.3,75,117818,-19557,0,2.6,253800,2.55,2.6,128850
NIFTY,02-Dec-2025,25050,26184.8,9,1,0,1163.95,75,1165.45,1174.45,225,12322,-2022,0,2.65,60450,2.65,2.7,57075
NIFTY,02-Dec-2025,25100,26184.8,823,-44,0,1114.25,75,1115.6,1121.45,75,28518,-2835,0,2.75,87900,2.75,2.8,132075
NIFTY,02-Dec-2025,25150,26184.8,86,1,0,1023.05,225,1064.95,1072.95,75,9541,-2548,0,2.85,44775,2.85,2.9,78600
NIFTY,02-Dec-2025,25200,26184.8,709,11,0,1008.45,300,1016.75,1020.7,300,54228,-15642,0,2.9,87750,2.9,2.95,121125
NIFTY,02-Dec-2025,25250,26184.8,135,9,0,964.1,375,967.35,971,300,11094,-2992,0,3.15,16200,3.1,3.15,8775
NIFTY,02-Dec-2025,25300,26184.8,951,-32,0,911,75,918.3,921.65,300,44034,-8912,0,3.3,33600,3.25,3.3,12675
NIFTY,02-Dec-2025,25350,26184.8,167,3,0,864.85,75,869.15,871.75,300,12848,-2519,0,3.5,5400,3.5,3.55,16200
NIFTY,02-Dec-2025,25400,26184.8,2627,-61,0,813.5,75,819.2,821.5,525,74994,1782,0,3.8,45525,3.75,3.8,9300
NIFTY,02-Dec-2025,25450,26184.8,253,20,0,765.55,75,769.45,773.1,300,28397,241,0,4.05,14700,4.05,4.1,6825
NIFTY,02-Dec-2025,25500,26184.8,2409,-285,0,720,150,719.9,721.95,150,86872,-5274,0,4.8,18900,4.75,4.8,19425
