symbol,expiryDate,strikePrice,underlying,CE_OI,CE_CHGOI,CE_IV,CE_LTP,CE_BIDQTY,CE_BID,CE_ASK,CE_ASKQTY,PE_OI,PE_CHGOI,PE_IV,PE_LTP,PE_BIDQTY,PE_BID,PE_ASK,PE_ASKQTY
NIFTY,02-Dec-2025,23750,25914.35,0,0,0,0,75,2268.45,2333.55,75,71,0,18.88,7,75,7.35,9.4,75
NIFTY,02-Dec-2025,23800,25914.35,0,0,0,0,75,2219.7,2283.6,75,344,61,19.21,8.95,75,8.45,9,1650
NIFTY,02-Dec-2025,23850,25914.35,0,0,0,0,75,2170.95,2233.7,75,15,0,0,0,75,8.15,13.5,75
NIFTY,02-Dec-2025,23900,25914.35,0,0,0,0,75,2122.2,2183.8,75,0,0,0,0,75,8.9,10.1,600
NIFTY,02-Dec-2025,23950,25914.35,0,0,0,0,75,2073.5,2133.95,75,0,0,0,0,75,8.25,13.85,75
NIFTY,02-Dec-2025,24000,25914.35,0,0,0,0,75,2024.85,2084.1,75,626,49,18.07,9.8,75,10,11.25,75
NIFTY,02-Dec-2025,24050,25914.35,0,0,0,0,75,1976.2,2034.3,75,158,30,17.9,11,300,11,13.75,900
NIFTY,02-Dec-2025,24100,25914.35,0,0,0,0,75,1927.55,1984.45,75,217,-31,17.67,11.6,600,10.6,12.15,450
NIFTY,02-Dec-2025,24150,25914.35,0,0,0,0,75,1878.9,1934.7,75,0,0,0,0,75,10.55,14.2,75
NIFTY,02-Dec-2025,24200,25914.35,0,0,0,0,75,1830.35,1884.95,75,126,-8,17.31,13.35,300,12.3,13.3,75
NIFTY,02-Dec-2025,24250,25914.35,0,0,0,0,75,1781.8,1835.25,75,2,0,0,0,75,11.7,14.95,900
NIFTY,02-Dec-2025,24300,25914.35,0,0,0,0,75,1733.3,1785.55,75,180,6,16.6,14,75,13.35,13.95,75
NIFTY,02-Dec-2025,24350,25914.35,0,0,0,0,75,1684.85,1735.9,75,0,0,0,0,75,12.55,16.3,75
NIFTY,02-Dec-2025,24400,25914.35,0,0,0,0,75,1636.45,1686.3,75,186,-35,16.05,15.05,75,14.55,15.3,75
