symbol,expiryDate,strikePrice,underlying,CE_OI,CE_CHGOI,CE_IV,CE_LTP,CE_BIDQTY,CE_BID,CE_ASK,CE_ASKQTY,PE_OI,PE_CHGOI,PE_IV,PE_LTP,PE_BIDQTY,PE_BID,PE_ASK,PE_ASKQTY
NIFTY,02-Dec-2025,23750,26099,9,0,0,0,75,2344.1,2382.55,825,29248,-6731,57.84,0.2,1670250,0.15,0.2,601275
NIFTY,02-Dec-2025,23800,26099,10,0,94.68,2303,75,2289.7,2307.15,300,16541,-7014,57.71,0.25,444750,0.25,0.3,331275
NIFTY,02-Dec-2025,23850,26099,2,0,0,0,75,2245.05,2262.95,75,1437,355,57.38,0.3,54450,0.25,0.3,37500
NIFTY,02-Dec-2025,23900,26099,12,0,0,0,1050,2167.6,2211.95,75,2620,-3794,56.15,0.25,51150,0.25,0.3,187350
NIFTY,02-Dec-2025,23950,26099,2,0,0,0,75,2144.55,2203.55,825,814,-142,54.07,0.25,78750,0.2,0.3,22725
NIFTY,02-Dec-2025,24000,26099,633,-59,0,2087.45,75,2100.2,2106.15,75,17419,-6521,53.69,0.3,1131150,0.25,0.3,422625
NIFTY,02-Dec-2025,24050,26099,2,0,0,0,75,2044.8,2079.2,825,805,-468,52.47,0.3,56025,0.25,0.3,7950
NIFTY,02-Dec-2025,24100,26099,3,0,0,0,75,1998.05,2011.95,75,1533,-1527,51.95,0.3,21375,0.3,0.35,33900
NIFTY,02-Dec-2025,24150,26099,2,0,0,0,75,1948.45,1956.3,150,576,-324,50.01,0.35,45450,0.25,0.35,3000
NIFTY,02-Dec-2025,24200,26099,3,0,0,0,75,1899.05,1910.95,75,2423,-383,48.78,0.3,108000,0.3,0.35,50700
NIFTY,02-Dec-2025,24250,26099,13,0,75.27,1850,750,1818.2,1874.35,750,1871,-26,47.56,0.35,66000,0.3,0.35,34350
NIFTY,02-Dec-2025,24300,26099,11,0,98.42,1837.55,75,1768.75,1807.3,75,3261,-398,46.98,0.3,343650,0.3,0.35,55200
NIFTY,02-Dec-2025,24350,26099,10,0,0,0,75,1749.05,1760,75,2010,286,45.1,0.35,81675,0.3,0.35,42450
NIFTY,02-Dec-2025,24400,26099,23,0,54.38,1690,75,1701,1709.85,75,2592,-198,44.5,0.35,43425,0.35,0.4,57825
NIFTY,02-Dec-2025,24450,26099,14,0,0,0,150,1644.65,1666.4,75,1910,291,43.26,0.35,23850,0.35,0.4,51000
NIFTY,02-Dec-2025,24500,26099,118,-54,64.11,1597.85,75,1601.55,1606.25,75,35647,2049,42.02,0.35,1238400,0.3,0.35,769725
NIFTY,02-Dec-2025,24550,26099,6,0,0,0,75,1550.05,1559.95,75,3395,325,40.77,0.35,76725,0.35,0.4,95025
NIFTY,02-Dec-2025,24600,26099,34,-1,0,1508,75,1499.3,1505.25,75,14894,-2507,39.53,0.35,777225,0.3,0.35,188775
NIFTY,02-Dec-2025,24650,26099,8,0,0,0,75,1445.6,1462.65,150,5502,1072,38.29,0.35,190200,0.35,0.4,105150
NIFTY,02-Dec-2025,24700,26099,27,-1,66.63,1410,75,1399.75,1405.9,75,19745,1606,37.04,0.35,530175,0.35,0.4,383250
NIFTY,02-Dec-2025,24750,26099,4,0,0,0,75,1350.05,1358.95,75,11240,7284,36.26,0.4,441000,0.35,0.4,239400
NIFTY,02-Dec-2025,24800,26099,127,0,0,1280,75,1302.25,1308.15,75,18721,-3090,35,0.4,459825,0.4,0.45,460575
NIFTY,02-Dec-2025,24850,26099,6,0,0,1200,75,1249.15,1257.1,75,5415,991,34.14,0.4,134925,0.4,0.45,88650
NIFTY,02-Dec-2025,24900,26099,72,-12,0,1183,75,1201.8,1206,750,11704,-1530,32.87,0.4,462375,0.4,0.45,224775
NIFTY,02-Dec-2025,24950,26099,8,-1,0,1112.35,75,1149.8,1156.1,75,8382,2867,31.93,0.45,91425,0.45,0.5,196050
NIFTY,02-Dec-2025,25000,26099,628,-59,0,1105,75,1101.75,1105,75,90269,3454,30.31,0.4,2043675,0.4,0.45,1736700
NIFTY,02-Dec-2025,25050,26099,7,0,41.97,1045,75,1051.7,1056.35,75,13342,4441,29.35,0.45,616425,0.4,0.45,187125
NIFTY,02-Dec-2025,25100,26099,301,-2,0,1009.75,75,1002.25,1005.55,300,32654,7910,27.75,0.45,1493775,0.4,0.45,688425
NIFTY,02-Dec-2025,25150,26099,82,-1,46.53,956.05,75,951.85,954.6,300,15761,6396,27.03,0.5,411150,0.45,0.5,230550
NIFTY,02-Dec-2025,25200,26099,301,-59,0,883.1,75,902.25,905.05,300,40370,-3444,25.45,0.55,783750,0.5,0.55,894900
NIFTY,02-Dec-2025,25250,26099,105,-23,0,815,300,850.65,855.65,300,17199,3413,24.15,0.55,596250,0.5,0.55,243675
NIFTY,02-Dec-2025,25300,26099,376,-107,0,806,300,801.65,803.55,150,59547,2526,23.08,0.55,1215450,0.5,0.55,1278450
NIFTY,02-Dec-2025,25350,26099,65,-47,0,724.25,300,751.4,754.85,300,24064,6085,21.97,0.6,862800,0.55,0.6,547575
NIFTY,02-Dec-2025,25400,26099,754,-52,0,680,375,702.6,704.9,375,76220,10366,20.82,0.65,1044600,0.6,0.65,1463625
NIFTY,02-Dec-2025,25450,26099,195,1,0,631.1,300,652.35,654.95,375,39421,10285,19.46,0.65,823650,0.6,0.65,590250
NIFTY,02-Dec-2025,25500,26099,1361,-187,24.48,603.2,375,602.5,604.25,300,146620,30861,18.26,0.7,1331400,0.65,0.7,2054475
NIFTY,02-Dec-2025,25550,26099,137,-11,0,537.05,375,552.6,554.8,450,49634,29477,17.02,0.7,647775,0.7,0.75,331575
NIFTY,02-Dec-2025,25600,26099,2416,1454,0,505.25,300,503.35,504.6,450,97019,18191,15.48,0.75,1813050,0.7,0.75,1210425
NIFTY,02-Dec-2025,25650,26099,387,12,0,454,75,453,454.2,75,55283,16529,14.33,0.75,888225,0.75,0.8,910650
NIFTY,02-Dec-2025,25700,26099,1866,582,19.05,405.1,150,403.05,404.2,450,124020,44540,13.2,0.85,1659750,0.85,0.9,1722225
NIFTY,02-Dec-2025,25750,26099,778,-65,16.78,354.4,150,353,353.9,150,67492,29049,11.97,1,667650,1,1.05,1243725
NIFTY,02-Dec-2025,25800,26099,6493,4153,14.37,304,300,303.5,304.1,150,143867,55447,10.71,1.25,1535175,1.2,1.25,871425
NIFTY,02-Dec-2025,25850,26099,2606,1182,13.07,254.8,150,254.35,254.95,375,106594,45017,9.4,1.4,1115475,1.4,1.45,627375
NIFTY,02-Dec-2025,25900,26099,17414,11827,11.9,205.3,225,204.95,205.45,375,200195,88157,8.66,2.45,380775,2.45,2.5,334575
NIFTY,02-Dec-2025,25950,26099,17014,13253,10.05,157.7,225,157.55,157.85,225,199602,117726,8.2,4.95,155625,4.9,4.95,49050
NIFTY,02-Dec-2025,26000,26099,135085,96949,9.52,113.75,75,113.75,113.95,1050,464868,252767,7.87,10.6,56475,10.6,10.65,27825
NIFTY,02-Dec-2025,26050,26099,147815,137697,8.73,73.65,900,73.55,73.7,150,301192,220555,7.45,21.1,40200,21,21.1,18525
NIFTY,02-Dec-2025,26100,26099,513159,470568,8.27,42.65,1125,42.55,42.65,3525,335296,185496,7.2,40.4,900,40.35,40.4,150
NIFTY,02-Dec-2025,26150,26099,420316,365265,8.06,21.9,150,21.9,21.95,12375,120074,16958,7.01,69.7,1800,69.7,69.85,2025
NIFTY,02-Dec-2025,26200,26099,494301,284414,8.35,10.85,57825,10.75,10.85,37200,103289,-22721,6.81,108.6,525,108.6,108.85,1275
NIFTY,02-Dec-2025,26250,26099,262496,98955,8.77,5.3,27600,5.3,5.35,76800,27383,-6844,0,153.5,1425,153.05,153.4,150
NIFTY,02-Dec-2025,26300,26099,359999,57884,9.54,3.05,534150,3,3.05,242175,29036,-11501,0,200.85,225,200.5,200.9,375
NIFTY,02-Dec-2025,26350,26099,174278,40519,10.33,1.75,778725,1.75,1.8,284325,6604,-4003,0,249.2,150,248.95,249.45,225
NIFTY,02-Dec-2025,26400,26099,198000,8621,11.32,1.3,1813650,1.25,1.3,794775,12145,-3834,0,299,525,298.5,299,450
NIFTY,02-Dec-2025,26450,26099,107182,-9350,12.51,1,867375,1,1.05,1241925,3088,-396,0,347.65,150,348.05,348.85,75
NIFTY,02-Dec-2025,26500,26099,262588,38471,13.77,0.95,2476575,0.9,0.95,1471125,12049,-1146,0,397.55,375,397.7,398.7,300
NIFTY,02-Dec-2025,26550,26099,84725,-6391,15.08,0.85,903900,0.85,0.9,946800,641,-78,0,442.7,300,447.25,448.2,225
NIFTY,02-Dec-2025,26600,26099,185424,57478,16.23,0.75,1782225,0.75,0.8,1388850,1347,-108,0,497.05,75,497.7,499,75
NIFTY,02-Dec-2025,26650,26099,86950,22324,17.31,0.7,1469850,0.7,0.75,797325,548,-30,20.82,545.9,75,547.15,548.6,75
NIFTY,02-Dec-2025,26700,26099,152999,39914,18.78,0.75,1298775,0.7,0.75,1343025,891,-89,25.96,597.25,375,596.75,598.7,75
NIFTY,02-Dec-2025,26750,26099,68316,29782,19.78,0.7,867825,0.65,0.7,694200,422,-15,0,654.25,300,645.6,648.6,75
NIFTY,02-Dec-2025,26800,26099,140926,38639,20.88,0.6,1815975,0.55,0.6,1958400,545,6,0,700.9,75,697,698.95,75
NIFTY,02-Dec-2025,26850,26099,49327,10140,21.74,0.6,388575,0.55,0.6,1102275,270,3,0,761.15,300,745.4,748.6,75
NIFTY,02-Dec-2025,26900,26099,62553,-15349,23.2,0.55,1576425,0.5,0.55,863025,311,4,34.54,820.45,675,795.55,798.8,75
NIFTY,02-Dec-2025,26950,26099,34622,11880,24.21,0.5,853575,0.5,0.55,498750,193,-4,30.16,864.6,300,845.05,849.85,300
NIFTY,02-Dec-2025,27000,26099,153152,3328,25.68,0.5,1664700,0.45,0.5,1893900,876,-54,35.07,891.6,300,895.6,898.95,150
NIFTY,02-Dec-2025,27050,26099,28089,8016,26.9,0.5,548100,0.45,0.5,441600,128,1,44.75,977.95,300,944.35,950.05,300
NIFTY,02-Dec-2025,27100,26099,59035,10877,27.86,0.5,1294425,0.45,0.5,994050,149,0,36.12,1015.65,300,992.75,1000.7,300
NIFTY,02-Dec-2025,27150,26099,17086,369,29.06,0.5,356700,0.45,0.5,278700,42,4,0,1047,75,1041.1,1057.4,75
NIFTY,02-Dec-2025,27200,26099,57000,-196,29.95,0.5,1062750,0.45,0.5,956700,122,6,45.46,1121.65,150,1087.8,1101.2,75
NIFTY,02-Dec-2025,27250,26099,12318,-9,30.79,0.45,302850,0.45,0.5,165225,108,0,0,1114.05,75,1141.85,1155.65,150
