symbol,expiryDate,strikePrice,underlying,CE_OI,CE_CHGOI,CE_IV,CE_LTP,CE_BIDQTY,CE_BID,CE_ASK,CE_ASKQTY,PE_OI,PE_CHGOI,PE_IV,PE_LTP,PE_BIDQTY,PE_BID,PE_ASK,PE_ASKQTY
NIFTY,06-Jan-2026,24300,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2015,3.1,46.8,1755
NIFTY,06-Jan-2026,24350,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1950,5.1,74.9,2015
NIFTY,06-Jan-2026,24400,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,260,6.1,84.75,1755
NIFTY,06-Jan-2026,24450,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,325,6.1,93.05,1755
NIFTY,06-Jan-2026,24500,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,65,12,70.2,1755
NIFTY,06-Jan-2026,24550,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,260,7.1,99.95,1755
NIFTY,06-Jan-2026,24600,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1885,8.1,122.2,1755
NIFTY,06-Jan-2026,24650,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2080,7.1,133.3,1755
NIFTY,06-Jan-2026,24700,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,130,7.1,145.1,1755
NIFTY,06-Jan-2026,24750,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2080,7.1,157.85,1755
NIFTY,06-Jan-2026,24800,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,195,7.1,171.25,1755
NIFTY,06-Jan-2026,24850,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,260,7.1,179.95,1755
NIFTY,06-Jan-2026,24900,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,130,8.1,199.95,1755
NIFTY,06-Jan-2026,24950,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,260,8.1,209.95,1755
NIFTY,06-Jan-2026,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1755,34.2,62.9,65
NIFTY,06-Jan-2026,25050,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,130,18.1,250,130
NIFTY,06-Jan-2026,25100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,130,18.1,0,0
NIFTY,06-Jan-2026,25150,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1300,18,290,130
NIFTY,06-Jan-2026,25200,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,260,18.1,0,0
NIFTY,06-Jan-2026,25250,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
NIFTY,06-Jan-2026,25300,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,260,22.1,0,0
NIFTY,06-Jan-2026,25350,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
NIFTY,06-Jan-2026,25400,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
NIFTY,06-Jan-2026,25450,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
NIFTY,06-Jan-2026,25500,25924.55,0,0,0,0,390,740.05,775.05,65,0,0,0,0,130,92.65,135.85,65
NIFTY,06-Jan-2026,25550,25924.55,0,0,0,0,65,653.95,1194.9,65,0,0,0,0,130,44,0,0
NIFTY,06-Jan-2026,25600,25924.55,0,0,0,0,130,656.4,1092.9,130,0,0,0,0,130,50.3,0,0
NIFTY,06-Jan-2026,25650,25924.55,0,0,0,0,130,614.7,1128.45,65,0,0,0,0,130,57.3,0,0
NIFTY,06-Jan-2026,25700,25924.55,0,0,0,0,130,580.85,1088.75,65,0,0,0,0,130,100.1,0,0
NIFTY,06-Jan-2026,25750,25924.55,0,0,0,0,130,450.55,1085.8,130,0,0,0,0,130,72.95,0,0
NIFTY,06-Jan-2026,25800,25924.55,0,0,0,0,130,509.9,553.55,65,0,0,0,0,130,80.1,639.25,130
NIFTY,06-Jan-2026,25850,25924.55,0,0,0,0,130,474,1004.85,130,0,0,0,0,65,202.1,214.95,130
NIFTY,06-Jan-2026,25900,25924.55,0,0,0,0,130,444.2,473.15,65,0,0,10.15,207.8,65,219.35,232.7,65
NIFTY,06-Jan-2026,25950,25924.55,0,0,0,0,130,411.45,926.1,130,0,0,0,0,65,237.8,255.65,130
