symbol,expiryDate,strikePrice,underlying,CE_OI,CE_CHGOI,CE_IV,CE_LTP,CE_BIDQTY,CE_BID,CE_ASK,CE_ASKQTY,PE_OI,PE_CHGOI,PE_IV,PE_LTP,PE_BIDQTY,PE_BID,PE_ASK,PE_ASKQTY
NIFTY,02-Dec-2025,23750,25969.1,11,0,0,0,750,2273.65,2293.6,75,14819,2523,27.39,1.25,221175,1.25,1.3,240300
NIFTY,02-Dec-2025,23800,25969.1,13,0,0,0,75,2228.6,2242.5,75,24989,4383,26.71,1.3,145950,1.3,1.35,418350
NIFTY,02-Dec-2025,23850,25969.1,1,0,0,0,75,2178.25,2220.4,750,407,154,26.26,1.35,3525,1.3,1.4,2175
NIFTY,02-Dec-2025,23900,25969.1,3,0,0,0,75,2128.9,2152.2,75,1245,343,25.8,1.45,30525,1.4,1.5,54825
NIFTY,02-Dec-2025,23950,25969.1,2,0,0,0,75,2074.2,2123.45,750,124,6,25.62,1.5,6225,1.45,1.55,225
NIFTY,02-Dec-2025,24000,25969.1,1121,-55,35.75,2030,75,2033.6,2044.25,225,18275,3400,24.95,1.6,238725,1.55,1.6,373875
NIFTY,02-Dec-2025,24050,25969.1,2,0,0,0,75,1975.55,1996.95,150,388,73,24.55,1.6,23625,1.5,1.65,3450
NIFTY,02-Dec-2025,24100,25969.1,4,0,0,0,75,1923.4,1946.4,75,1185,467,23.98,1.6,39000,1.6,1.65,49875
NIFTY,02-Dec-2025,24150,25969.1,4,0,0,0,75,1876.95,1891,75,1330,1161,23.4,1.65,42000,1.6,1.65,40125
NIFTY,02-Dec-2025,24200,25969.1,3,0,0,0,75,1829.45,1844.1,75,3801,2244,22.9,1.65,93675,1.65,1.7,94125
NIFTY,02-Dec-2025,24250,25969.1,13,0,0,0,750,1774.35,1791.6,75,408,193,22.32,1.75,6075,1.65,1.75,75
NIFTY,02-Dec-2025,24300,25969.1,20,0,0,0,75,1727.6,1741.9,75,7809,690,21.82,1.75,125025,1.7,1.75,102000
NIFTY,02-Dec-2025,24350,25969.1,10,0,0,0,75,1674.15,1690.55,75,840,220,21.38,1.75,5175,1.8,1.9,375
NIFTY,02-Dec-2025,24400,25969.1,56,0,28.91,1628.45,75,1630.75,1646.8,75,4545,1808,20.79,1.85,70950,1.85,1.9,112350
NIFTY,02-Dec-2025,24450,25969.1,19,0,0,0,750,1574.85,1595.7,75,555,369,20.41,2,7050,1.9,2,750
NIFTY,02-Dec-2025,24500,25969.1,274,0,0,0,75,1532.55,1546.5,150,31616,2823,19.75,1.95,207525,1.95,2,341550
NIFTY,02-Dec-2025,24550,25969.1,6,0,0,0,75,1481.3,1495.55,150,1093,355,19.22,2.15,9675,2.05,2.15,9225
NIFTY,02-Dec-2025,24600,25969.1,85,6,25.78,1428.45,75,1431.05,1445.7,75,14596,4079,18.8,2.2,128250,2.15,2.2,210675
NIFTY,02-Dec-2025,24650,25969.1,12,0,0,0,750,1375.6,1392.45,75,1277,360,18.31,2.35,36375,2.3,2.35,42075
NIFTY,02-Dec-2025,24700,25969.1,71,0,0,0,75,1325.45,1343.4,75,18624,3422,17.86,2.5,101700,2.45,2.5,283350
NIFTY,02-Dec-2025,24750,25969.1,4,0,0,0,750,1274.7,1296.95,150,2831,1317,17.4,2.65,52950,2.6,2.65,45825
NIFTY,02-Dec-2025,24800,25969.1,202,-1,23.48,1231.45,75,1236.05,1245.9,75,30629,5863,16.96,2.8,220650,2.75,2.8,399450
NIFTY,02-Dec-2025,24850,25969.1,3,0,0,0,750,1176.8,1196.85,150,3495,1335,16.43,2.9,30600,2.9,2.95,79125
