symbol,expiryDate,strikePrice,underlying,CE_OI,CE_CHGOI,CE_IV,CE_LTP,CE_BIDQTY,CE_BID,CE_ASK,CE_ASKQTY,PE_OI,PE_CHGOI,PE_IV,PE_LTP,PE_BIDQTY,PE_BID,PE_ASK,PE_ASKQTY
NIFTY,02-Dec-2025,23750,25497.75,0,0,0,0,1725,1633.5,2270.15,1725,42,8,17.07,11.5,300,10.35,12.8,75
NIFTY,02-Dec-2025,23800,25497.75,0,0,0,0,1725,1573.25,2276.25,1725,272,72,16.71,13.3,150,11.85,13.4,450
NIFTY,02-Dec-2025,23850,25497.75,0,0,0,0,1725,1547.4,2238.75,1725,15,0,0,0,75,9.55,18.9,75
NIFTY,02-Dec-2025,23900,25497.75,0,0,0,0,1725,1484.1,2180.65,1725,0,0,0,0,225,11.45,14.75,600
NIFTY,02-Dec-2025,23950,25497.75,0,0,0,0,1725,1448.7,2133,1725,0,0,0,0,75,10.35,18.95,75
NIFTY,02-Dec-2025,24000,25497.75,0,0,0,0,1725,1413.3,2071.4,1725,404,10,15.91,15.25,75,14.65,15.25,225
NIFTY,02-Dec-2025,24050,25497.75,0,0,0,0,1725,1167.5,2015.1,1725,84,0,15.63,15.9,75,13.7,18.7,150
NIFTY,02-Dec-2025,24100,25497.75,0,0,0,0,1725,1324.6,1965.35,1725,237,0,0,0,150,16.2,18.55,75
NIFTY,02-Dec-2025,24150,25497.75,0,0,0,0,1725,1270.45,1901.65,75,0,0,0,0,75,15.25,20.8,75
NIFTY,02-Dec-2025,24200,25497.75,0,0,0,0,1725,1220.6,1806.55,1725,112,-19,14.99,19.45,600,18.4,20,300
NIFTY,02-Dec-2025,24250,25497.75,0,0,0,0,1725,1173.25,1793.9,1725,0,0,0,0,75,18.1,23.5,75
NIFTY,02-Dec-2025,24300,25497.75,0,0,0,0,1725,1146.5,1732.25,1725,146,9,14.36,22,75,21.8,23,75
NIFTY,02-Dec-2025,24350,25497.75,0,0,0,0,1725,1099.05,1692.8,1725,0,0,0,0,75,21.3,27,75
NIFTY,02-Dec-2025,24400,25497.75,0,0,0,0,1725,1046.05,1533.2,1725,210,34,14.1,25.45,300,25.2,26.65,450
NIFTY,02-Dec-2025,24450,25497.75,0,0,0,0,1725,993.15,1545.85,1725,12,12,13.97,28.1,75,26.35,30.1,300
